06:07.2,1.42163E+12,AAA, ax,-0.7601193, ay,6.428981, az,7.624994
06:07.2,1.42163E+12,AAA, ax,-0.76760375, ay,6.5632515, az,7.8406954
06:07.3,1.42163E+12,AAA, ax,-0.8147557, ay,6.438112, az,7.640412
06:07.3,1.42163E+12,AAA, ax,-0.7735913, ay,6.3089304, az,7.720196
06:07.3,1.42163E+12,AAA, ax,-0.72703815, ay,6.4199996, az,7.748487
06:07.3,1.42163E+12,AAA, ax,-0.76910067, ay,6.450237, az,7.5624237
06:07.3,1.42163E+12,AAA, ax,-0.7496411, ay,6.4575715, az,7.7483373
06:07.4,1.42163E+12,AAA, ax,-0.72928345, ay,6.33318, az,7.633526
06:07.4,1.42163E+12,AAA, ax,-0.67045575, ay,6.4143114, az,7.6603203
06:07.4,1.42163E+12,AAA, ax,-0.62135786, ay,6.38138, az,7.5746984
06:07.4,1.42163E+12,AAA, ax,-0.61791503, ay,6.201604, az,7.5092845
06:07.4,1.42163E+12,AAA, ax,-0.6860234, ay,6.3114753, az,7.5649686
06:07.5,1.42163E+12,AAA, ax,-0.7300319, ay,6.395301, az,7.5967026
06:07.5,1.42163E+12,AAA, ax,-0.74649763, ay,6.373596, az,7.6727443
06:07.5,1.42163E+12,AAA, ax,-0.67195266, ay,6.32345, az,7.61257
06:07.5,1.42163E+12,AAA, ax,-0.8149054, ay,6.444998, az,7.739805
06:07.5,1.42163E+12,AAA, ax,-0.61147845, ay,6.513555, az,7.6905575
06:07.6,1.42163E+12,AAA, ax,-0.7550299, ay,6.3921576, az,7.7707906
06:07.6,1.42163E+12,AAA, ax,-0.75622743, ay,6.2369304, az,7.7333684
06:07.6,1.42163E+12,AAA, ax,-0.7746391, ay,6.2945604, az,7.749385
06:07.6,1.42163E+12,AAA, ax,-0.7379654, ay,6.397097, az,7.741302
06:07.6,1.42163E+12,AAA, ax,-0.6584807, ay,6.3367724, az,7.5682616
06:07.7,1.42163E+12,AAA, ax,-0.77448946, ay,6.423143, az,7.691755
06:07.7,1.42163E+12,AAA, ax,-0.74574924, ay,6.430029, az,7.652686
06:07.7,1.42163E+12,AAA, ax,-0.6724017, ay,6.326444, az,7.714807
06:07.7,1.42163E+12,AAA, ax,-0.68841845, ay,6.3834753, az,7.786508
06:07.7,1.42163E+12,AAA, ax,-0.8044272, ay,6.47748, az,7.764803
06:07.8,1.42163E+12,AAA, ax,-0.7659572, ay,6.3715005, az,7.674391
06:07.8,1.42163E+12,AAA, ax,-0.6553372, ay,6.2756996, az,7.7501335
06:07.8,1.42163E+12,AAA, ax,-0.6836284, ay,6.183491, az,7.719148
06:07.8,1.42163E+12,AAA, ax,-0.63647646, ay,6.2888722, az,7.7824664
06:07.8,1.42163E+12,AAA, ax,-0.7966434, ay,6.3325815, az,7.6654096
06:07.9,1.42163E+12,AAA, ax,-0.7063811, ay,6.4412556, az,7.6317296
06:07.9,1.42163E+12,AAA, ax,-0.66057634, ay,6.5806155, az,7.6621165
06:07.9,1.42163E+12,AAA, ax,-0.7322772, ay,6.476133, az,7.611821
06:07.9,1.42163E+12,AAA, ax,-0.8601114, ay,6.5192432, az,7.6182575
06:07.9,1.42163E+12,AAA, ax,-0.72524184, ay,6.427933, az,7.7462416
06:08.0,1.42163E+12,AAA, ax,-0.6782396, ay,6.4614635, az,7.755672
06:08.0,1.42163E+12,AAA, ax,-0.6966513, ay,6.3393173, az,7.9029655
06:08.0,1.42163E+12,AAA, ax,-0.658331, ay,6.346652, az,7.689659
06:08.0,1.42163E+12,AAA, ax,-0.7475455, ay,6.4517336, az,7.686366
06:08.0,1.42163E+12,AAA, ax,-0.80248123, ay,6.3978457, az,7.610474
06:08.1,1.42163E+12,AAA, ax,-0.67075515, ay,6.457871, az,7.8101587
06:08.1,1.42163E+12,AAA, ax,-0.60713744, ay,6.5244823, az,7.748936
06:08.1,1.42163E+12,AAA, ax,-0.75592804, ay,6.6033683, az,7.5538917
06:08.1,1.42163E+12,AAA, ax,-0.71027297, ay,6.4408064, az,7.6351724
06:08.1,1.42163E+12,AAA, ax,-0.70683014, ay,6.387966, az,7.8110566
06:08.2,1.42163E+12,AAA, ax,-0.6581813, ay,6.3541365, az,7.7875557
06:08.2,1.42163E+12,AAA, ax,-0.66656387, ay,6.3119245, az,7.7915974
06:08.2,1.42163E+12,AAA, ax,-0.6439609, ay,6.245013, az,7.725734
06:08.2,1.42163E+12,AAA, ax,-0.70398605, ay,6.4749355, az,7.612869
06:08.2,1.42163E+12,AAA, ax,-0.6637198, ay,6.4840665, az,7.8305163
06:08.3,1.42163E+12,AAA, ax,-0.57914567, ay,6.4008393, az,7.685019
06:08.3,1.42163E+12,AAA, ax,-0.77044785, ay,6.405779, az,7.5785904
06:08.3,1.42163E+12,AAA, ax,-0.78152484, ay,6.4051805, az,7.7438464
06:08.3,1.42163E+12,AAA, ax,-0.7197034, ay,6.426885, az,7.7588153
06:08.3,1.42163E+12,AAA, ax,-0.8508307, ay,6.529422, az,7.5260496
06:08.4,1.42163E+12,AAA, ax,-0.8725355, ay,6.438112, az,7.648794
06:08.4,1.42163E+12,AAA, ax,-0.7598199, ay,6.3463526, az,7.602391
06:08.4,1.42163E+12,AAA, ax,-0.56193143, ay,6.2686644, az,7.685917
06:08.4,1.42163E+12,AAA, ax,-0.7327263, ay,6.4764323, az,7.6913056
06:08.4,1.42163E+12,AAA, ax,-0.83825684, ay,6.5075674, az,7.8375516
06:08.5,1.42163E+12,AAA, ax,-0.7171587, ay,6.5464864, az,7.8570113
06:08.5,1.42163E+12,AAA, ax,-0.7006929, ay,6.381679, az,7.674092
06:08.5,1.42163E+12,AAA, ax,-0.7149133, ay,6.4737377, az,7.6182575
06:08.5,1.42163E+12,AAA, ax,-0.6652167, ay,6.320756, az,7.823631
06:08.5,1.42163E+12,AAA, ax,-0.7547305, ay,6.4108686, az,7.801028
06:08.6,1.42163E+12,AAA, ax,-0.66596514, ay,6.3041406, az,7.6538835
06:08.6,1.42163E+12,AAA, ax,-0.76730436, ay,6.3128223, az,7.6351724
06:08.6,1.42163E+12,AAA, ax,-0.7066805, ay,6.3715005, az,7.6910067
06:08.6,1.42163E+12,AAA, ax,-0.723745, ay,6.386619, az,7.823032
06:08.7,1.42163E+12,AAA, ax,-0.7680528, ay,6.441106, az,7.669002
06:08.7,1.42163E+12,AAA, ax,-0.8193961, ay,6.414611, az,7.6904078
06:08.7,1.42163E+12,AAA, ax,-0.7274872, ay,6.5023284, az,7.703131
06:08.7,1.42163E+12,AAA, ax,-0.701591, ay,6.6095057, az,7.764803
06:08.7,1.42163E+12,AAA, ax,-0.71341646, ay,6.4776297, az,7.6097255
06:08.8,1.42163E+12,AAA, ax,-0.7450008, ay,6.484216, az,7.5746984
06:08.8,1.42163E+12,AAA, ax,-0.67389864, ay,6.3800325, az,7.69415
06:08.8,1.42163E+12,AAA, ax,-0.7720944, ay,6.337521, az,7.791747
06:08.8,1.42163E+12,AAA, ax,-0.6411168, ay,6.455326, az,7.8237805
06:08.8,1.42163E+12,AAA, ax,-0.56178176, ay,6.3496456, az,7.668703
06:08.9,1.42163E+12,AAA, ax,-0.7816745, ay,6.351143, az,7.6601706
06:08.9,1.42163E+12,AAA, ax,-0.6581813, ay,6.2795916, az,7.611821
06:08.9,1.42163E+12,AAA, ax,-0.55863833, ay,6.450087, az,7.6323285
06:08.9,1.42163E+12,AAA, ax,-0.73332506, ay,6.295758, az,7.788005
06:09.0,1.42163E+12,AAA, ax,-0.7551796, ay,6.5208898, az,7.846982
06:09.0,1.42163E+12,AAA, ax,-0.8265811, ay,6.59289, az,7.8303666
06:09.0,1.42163E+12,AAA, ax,-0.7830217, ay,6.482569, az,7.617659
06:09.0,1.42163E+12,AAA, ax,-0.79394895, ay,6.382877, az,7.404053
06:09.0,1.42163E+12,AAA, ax,-0.7250922, ay,6.3060865, az,7.614366
06:09.0,1.42163E+12,AAA, ax,-0.8017328, ay,6.378985, az,7.7972856
06:09.1,1.42163E+12,AAA, ax,-0.71536237, ay,6.5080166, az,7.946076
06:09.1,1.42163E+12,AAA, ax,-0.55938673, ay,6.5473847, az,7.726333
06:09.1,1.42163E+12,AAA, ax,-0.56028485, ay,6.2751007, az,7.4977584
06:09.1,1.42163E+12,AAA, ax,-0.53783154, ay,6.160888, az,7.5491014
06:09.1,1.42163E+12,AAA, ax,-0.47990203, ay,6.18424, az,7.725285
06:09.2,1.42163E+12,AAA, ax,-0.2999762, ay,6.257737, az,7.785909
06:09.2,1.42163E+12,AAA, ax,0.14130615, ay,5.903873, az,7.8862004
06:09.2,1.42163E+12,AAA, ax,0.42840913, ay,5.6803875, az,7.916887
06:09.2,1.42163E+12,AAA, ax,0.4513115, ay,5.329218, az,6.7335973
06:09.2,1.42163E+12,AAA, ax,0.18606308, ay,4.8590455, az,6.555767
06:09.2,1.42163E+12,AAA, ax,0.054337006, ay,4.81354, az,7.0817733
06:09.3,1.42163E+12,AAA, ax,-0.05882767, ay,5.413343, az,8.014034
06:09.3,1.42163E+12,AAA, ax,-0.11061996, ay,5.719456, az,8.356523
06:09.3,1.42163E+12,AAA, ax,0.058977354, ay,5.3251762, az,8.440797
06:09.4,1.42163E+12,AAA, ax,-0.31629226, ay,5.519023, az,8.149054
06:09.4,1.42163E+12,AAA, ax,-0.80113405, ay,5.9800644, az,6.296656
06:09.4,1.42163E+12,AAA, ax,-1.1894265, ay,6.4069767, az,5.4278626
06:09.4,1.42163E+12,AAA, ax,-1.2415183, ay,6.9057393, az,6.3854213
06:09.4,1.42163E+12,AAA, ax,-1.3762381, ay,6.5190935, az,8.246651
06:09.4,1.42163E+12,AAA, ax,-2.2608984, ay,6.51101, az,12.06027
06:09.5,1.42163E+12,AAA, ax,-2.1526735, ay,7.8972774, az,9.211993
06:09.5,1.42163E+12,AAA, ax,-2.4307952, ay,7.6699004, az,7.172485
06:09.5,1.42163E+12,AAA, ax,-1.9519409, ay,7.031927, az,8.4150505
06:09.5,1.42163E+12,AAA, ax,-1.6142431, ay,5.6958055, az,7.6134677
06:09.5,1.42163E+12,AAA, ax,-0.82717985, ay,5.2343154, az,8.12241
06:09.6,1.42163E+12,AAA, ax,-0.69231033, ay,3.7931123, az,8.845256
06:09.6,1.42163E+12,AAA, ax,-1.9871178, ay,6.0391912, az,7.4109387
06:09.6,1.42163E+12,AAA, ax,-1.6684304, ay,6.3837748, az,8.140971
06:09.6,1.42163E+12,AAA, ax,-1.473386, ay,6.067782, az,8.582553
06:09.6,1.42163E+12,AAA, ax,-1.2084371, ay,5.527855, az,8.342602
06:09.7,1.42163E+12,AAA, ax,-0.8981323, ay,4.5903544, az,9.444909
06:09.7,1.42163E+12,AAA, ax,-2.2050645, ay,6.254294, az,7.53054
06:09.7,1.42163E+12,AAA, ax,-1.712888, ay,6.088888, az,7.4962616
06:09.7,1.42163E+12,AAA, ax,-1.5663428, ay,6.154901, az,8.1352825
06:09.7,1.42163E+12,AAA, ax,-1.8007553, ay,6.0474243, az,9.104667
06:09.7,1.42163E+12,AAA, ax,-2.0609143, ay,5.877378, az,9.484427
06:09.8,1.42163E+12,AAA, ax,-1.7018111, ay,5.420528, az,9.499396
06:09.8,1.42163E+12,AAA, ax,-0.49741563, ay,4.780309, az,11.013797
06:09.8,1.42163E+12,AAA, ax,-0.79230237, ay,4.238436, az,9.392368
06:09.8,1.42163E+12,AAA, ax,-1.3509407, ay,7.164252, az,6.663693
06:09.9,1.42163E+12,AAA, ax,-1.6202307, ay,7.1696405, az,7.763306
06:09.9,1.42163E+12,AAA, ax,-1.0289602, ay,5.9270744, az,7.83351
06:09.9,1.42163E+12,AAA, ax,-1.13973, ay,5.564828, az,7.529642
06:09.9,1.42163E+12,AAA, ax,-1.1123369, ay,5.8270826, az,7.6724453
06:09.9,1.42163E+12,AAA, ax,-0.7137158, ay,5.619015, az,8.255932
06:09.9,1.42163E+12,AAA, ax,-0.54980665, ay,5.2739825, az,8.169711
06:10.0,1.42163E+12,AAA, ax,-0.327968, ay,5.2997293, az,7.6134677
06:10.0,1.42163E+12,AAA, ax,-0.67329985, ay,5.1082773, az,7.402856
06:10.0,1.42163E+12,AAA, ax,-0.6716533, ay,5.056934, az,7.656129
06:10.0,1.42163E+12,AAA, ax,-1.0359956, ay,5.1645603, az,7.146888
06:10.0,1.42163E+12,AAA, ax,-1.3018428, ay,5.103338, az,7.2335577
06:10.1,1.42163E+12,AAA, ax,-1.2924124, ay,5.7281384, az,8.845106
06:10.1,1.42163E+12,AAA, ax,-1.305585, ay,5.701344, az,9.192235
06:10.1,1.42163E+12,AAA, ax,-1.3413606, ay,5.448969, az,10.17554
06:10.1,1.42163E+12,AAA, ax,-1.5730788, ay,5.1126184, az,8.40592
06:10.2,1.42163E+12,AAA, ax,-1.8974543, ay,4.7845006, az,8.654253
06:10.2,1.42163E+12,AAA, ax,-1.8104851, ay,4.853507, az,8.725505
06:10.2,1.42163E+12,AAA, ax,-1.7932708, ay,4.788692, az,8.797206
06:10.2,1.42163E+12,AAA, ax,-1.848955, ay,5.2129097, az,8.911718
06:10.2,1.42163E+12,AAA, ax,-1.7411792, ay,5.173242, az,9.254505
06:10.2,1.42163E+12,AAA, ax,-1.8329384, ay,5.063221, az,8.856782
06:10.3,1.42163E+12,AAA, ax,-1.8414706, ay,4.9229627, az,8.609047
06:10.3,1.42163E+12,AAA, ax,-1.8323396, ay,4.994514, az,8.204887
06:10.3,1.42163E+12,AAA, ax,-1.9416124, ay,5.1004934, az,8.366551
06:10.3,1.42163E+12,AAA, ax,-1.7774038, ay,5.137616, az,8.867859
06:10.3,1.42163E+12,AAA, ax,-1.9721489, ay,4.9787965, az,8.870404
06:10.4,1.42163E+12,AAA, ax,-1.7163309, ay,4.7502217, az,8.915161
06:10.4,1.42163E+12,AAA, ax,-1.88024, ay,5.187762, az,7.70837
06:10.4,1.42163E+12,AAA, ax,-1.7896783, ay,5.1677036, az,8.321196
06:10.4,1.42163E+12,AAA, ax,-1.8236576, ay,5.544171, az,8.466095
06:10.4,1.42163E+12,AAA, ax,-1.9025437, ay,5.6203623, az,8.848549
06:10.5,1.42163E+12,AAA, ax,-1.801354, ay,5.3756213, az,8.672067
06:10.5,1.42163E+12,AAA, ax,-1.7018111, ay,5.2750306, az,8.50172
06:10.5,1.42163E+12,AAA, ax,-1.547482, ay,5.342241, az,8.320598
06:10.5,1.42163E+12,AAA, ax,-1.557062, ay,5.4868402, az,8.009844
06:10.5,1.42163E+12,AAA, ax,-1.4186, ay,5.0015492, az,8.248897
06:10.6,1.42163E+12,AAA, ax,-1.3927039, ay,5.072801, az,8.195158
06:10.6,1.42163E+12,AAA, ax,-1.461411, ay,5.0558863, az,8.329279
06:10.6,1.42163E+12,AAA, ax,-1.4039305, ay,5.160968, az,8.142318
06:10.6,1.42163E+12,AAA, ax,-1.1716136, ay,5.157675, az,8.470436
06:10.6,1.42163E+12,AAA, ax,-0.94708055, ay,5.3846025, az,8.859028
06:10.7,1.42163E+12,AAA, ax,-0.726589, ay,5.034032, az,8.866512
06:10.7,1.42163E+12,AAA, ax,-0.24578887, ay,4.438121, az,8.1319895
06:10.7,1.42163E+12,AAA, ax,1.2281959, ay,3.5521133, az,7.9921803
06:10.8,1.42163E+12,AAA, ax,0.9196875, ay,4.6821136, az,6.822213
06:10.8,1.42163E+12,AAA, ax,1.2109817, ay,3.1939082, az,7.354207
06:10.8,1.42163E+12,AAA, ax,1.4260844, ay,4.838089, az,6.3851223
06:10.8,1.42163E+12,AAA, ax,2.1893473, ay,3.8257444, az,5.7886124
06:10.8,1.42163E+12,AAA, ax,2.379452, ay,3.2130685, az,6.9192114
06:10.8,1.42163E+12,AAA, ax,2.64485, ay,2.9065058, az,7.2524185
06:10.8,1.42163E+12,AAA, ax,2.740052, ay,2.3146367, az,8.317154
06:10.9,1.42163E+12,AAA, ax,2.2559588, ay,2.4538472, az,9.943073
06:10.9,1.42163E+12,AAA, ax,3.5069075, ay,1.6947757, az,8.851843
06:10.9,1.42163E+12,AAA, ax,3.8026922, ay,1.5358063, az,9.698931
06:10.9,1.42163E+12,AAA, ax,3.614384, ay,1.868714, az,9.28115
06:10.9,1.42163E+12,AAA, ax,4.5580215, ay,1.7095948, az,8.438402
06:11.0,1.42163E+12,AAA, ax,5.0349298, ay,-0.48109955, az,8.100704
06:11.0,1.42163E+12,AAA, ax,4.1568556, ay,2.3499632, az,8.541538
06:11.0,1.42163E+12,AAA, ax,4.4060874, ay,1.315165, az,8.800499
06:11.0,1.42163E+12,AAA, ax,3.8565803, ay,1.9464024, az,8.91576
06:11.0,1.42163E+12,AAA, ax,4.90021, ay,2.0447478, az,7.5041947
06:11.1,1.42163E+12,AAA, ax,5.0735493, ay,2.5349784, az,8.623118
06:11.1,1.42163E+12,AAA, ax,4.6523256, ay,1.9242485, az,9.632769
06:11.1,1.42163E+12,AAA, ax,3.920647, ay,1.1755055, az,10.280023
06:11.1,1.42163E+12,AAA, ax,3.7592826, ay,1.8115329, az,9.394913
06:11.2,1.42163E+12,AAA, ax,4.723278, ay,2.1089644, az,8.894054
06:11.2,1.42163E+12,AAA, ax,5.389393, ay,1.6819024, az,9.750423
06:11.2,1.42163E+12,AAA, ax,5.1461487, ay,0.39757323, az,10.566377
06:11.2,1.42163E+12,AAA, ax,5.44837, ay,-0.28740233, az,10.526859
06:11.2,1.42163E+12,AAA, ax,6.387966, ay,0.50924104, az,8.168364
06:11.3,1.42163E+12,AAA, ax,7.433392, ay,0.83316743, az,7.7591147
06:11.3,1.42163E+12,AAA, ax,7.2899904, ay,-0.13486953, az,8.337512
06:11.3,1.42163E+12,AAA, ax,6.142327, ay,-0.3796106, az,7.861053
06:11.3,1.42163E+12,AAA, ax,7.3832464, ay,-0.36284545, az,5.414091
06:11.3,1.42163E+12,AAA, ax,8.169561, ay,-0.3993695, az,6.3834753
06:11.3,1.42163E+12,AAA, ax,7.707622, ay,-0.41643402, az,5.792205
06:11.4,1.42163E+12,AAA, ax,7.2311625, ay,0.41388932, az,4.4596763
06:11.4,1.42163E+12,AAA, ax,6.73225, ay,0.18232086, az,4.498745
06:11.5,1.42163E+12,AAA, ax,8.583001, ay,-1.0102491, az,5.196444
06:11.5,1.42163E+12,AAA, ax,9.640103, ay,-1.0734178, az,5.198839
06:11.5,1.42163E+12,AAA, ax,9.001382, ay,-2.5875192, az,5.0687594
06:11.5,1.42163E+12,AAA, ax,7.444918, ay,-4.324058, az,5.0175657
06:11.5,1.42163E+12,AAA, ax,7.3932757, ay,-1.2208612, az,2.7129583
06:11.5,1.42163E+12,AAA, ax,8.866512, ay,1.5856526, az,1.7477655
06:11.5,1.42163E+12,AAA, ax,12.438085, ay,0.91414905, az,7.2500234
06:11.5,1.42163E+12,AAA, ax,15.658937, ay,1.117127, az,4.3489065
06:11.6,1.42163E+12,AAA, ax,9.430389, ay,-0.4430786, az,3.5075061
06:11.6,1.42163E+12,AAA, ax,3.0961616, ay,-0.31823823, az,11.869567
06:11.6,1.42163E+12,AAA, ax,5.1100736, ay,0.51522857, az,2.76026
06:11.6,1.42163E+12,AAA, ax,7.004085, ay,1.3235477, az,3.9553747
06:11.6,1.42163E+12,AAA, ax,9.176817, ay,-0.5173242, az,6.798263
06:11.8,1.42163E+12,AAA, ax,10.825638, ay,0.001347199, az,7.0418067
06:11.8,1.42163E+12,AAA, ax,10.777139, ay,0.17842895, az,5.716762
06:11.8,1.42163E+12,AAA, ax,8.639883, ay,-0.71341646, az,4.73181
06:11.8,1.42163E+12,AAA, ax,7.7318716, ay,-0.8611592, az,4.197272
06:11.8,1.42163E+12,AAA, ax,8.29994, ay,0.13771363, az,4.4704537
06:11.8,1.42163E+12,AAA, ax,8.635094, ay,1.4506334, az,5.4458256
06:11.8,1.42163E+12,AAA, ax,7.938143, ay,-0.18351837, az,2.9015663
06:11.8,1.42163E+12,AAA, ax,8.685538, ay,0.40954834, az,1.9727477
06:12.0,1.42163E+12,AAA, ax,7.776479, ay,2.2094054, az,2.3796015
06:12.0,1.42163E+12,AAA, ax,8.189321, ay,2.5819807, az,1.2054433
06:12.0,1.42163E+12,AAA, ax,8.732092, ay,3.4651442, az,1.3835728
06:12.0,1.42163E+12,AAA, ax,8.726553, ay,2.367926, az,1.3804294
06:12.0,1.42163E+12,AAA, ax,6.788683, ay,1.319057, az,2.1189935
06:12.0,1.42163E+12,AAA, ax,5.6932607, ay,2.7143056, az,0.4430786
06:12.0,1.42163E+12,AAA, ax,8.734187, ay,0.7518864, az,-0.5439688
06:12.0,1.42163E+12,AAA, ax,8.679701, ay,2.517016, az,-3.5548077
06:12.0,1.42163E+12,AAA, ax,7.905211, ay,3.5453773, az,-5.4019666
06:12.0,1.42163E+12,AAA, ax,7.7683954, ay,2.645299, az,-3.9785764
06:12.1,1.42163E+12,AAA, ax,10.390792, ay,0.57959473, az,-2.445764
06:12.1,1.42163E+12,AAA, ax,9.5158615, ay,0.5517526, az,-3.5175352
06:12.1,1.42163E+12,AAA, ax,9.187295, ay,0.12768447, az,-4.3286986
06:12.1,1.42163E+12,AAA, ax,9.00692, ay,0.32826737, az,-5.7547827
06:12.2,1.42163E+12,AAA, ax,7.3631883, ay,1.581611, az,-7.7713895
06:12.2,1.42163E+12,AAA, ax,7.1262307, ay,-0.38170624, az,-5.2253337
06:12.2,1.42163E+12,AAA, ax,9.585467, ay,-0.78945833, az,-3.3617094
06:12.2,1.42163E+12,AAA, ax,10.068662, ay,0.33066237, az,-4.078269
06:12.2,1.42163E+12,AAA, ax,9.456585, ay,0.16899857, az,-4.549938
06:12.2,1.42163E+12,AAA, ax,11.032208, ay,-0.36449203, az,-3.4732275
06:12.2,1.42163E+12,AAA, ax,10.8964405, ay,0.047601014, az,-2.9945228
06:12.3,1.42163E+12,AAA, ax,11.447595, ay,-1.4624588, az,0.8158035
06:12.3,1.42163E+12,AAA, ax,11.168426, ay,-0.7206015, az,-0.7197034
06:12.3,1.42163E+12,AAA, ax,7.717501, ay,3.551365, az,-1.287772
06:12.3,1.42163E+12,AAA, ax,6.340365, ay,4.117338, az,-2.5981472
06:12.3,1.42163E+12,AAA, ax,9.322763, ay,2.6755362, az,-0.37287462
06:12.4,1.42163E+12,AAA, ax,8.736881, ay,0.5542973, az,-1.8872753
06:12.4,1.42163E+12,AAA, ax,9.173524, ay,0.38155654, az,-1.9055374
06:12.4,1.42163E+12,AAA, ax,8.731044, ay,0.001796265, az,-2.293381
06:12.4,1.42163E+12,AAA, ax,9.042846, ay,0.25806335, az,-2.4733067
06:12.4,1.42163E+12,AAA, ax,8.958271, ay,-0.59441394, az,-1.3284874
06:12.4,1.42163E+12,AAA, ax,9.109158, ay,0.86385363, az,-0.6530919
06:12.5,1.42163E+12,AAA, ax,8.774902, ay,1.8416203, az,0.23785537
06:12.5,1.42163E+12,AAA, ax,9.388177, ay,0.21465363, az,0.08936416
06:12.5,1.42163E+12,AAA, ax,9.708362, ay,1.3940511, az,-2.2854474
06:12.5,1.42163E+12,AAA, ax,8.265661, ay,1.4079721, az,-1.6438816
06:12.5,1.42163E+12,AAA, ax,8.207133, ay,1.0475217, az,-0.47990203
06:12.6,1.42163E+12,AAA, ax,8.471184, ay,0.8080197, az,-0.44966492
06:12.6,1.42163E+12,AAA, ax,8.885673, ay,1.198857, az,-4.027076
06:12.6,1.42163E+12,AAA, ax,7.8444376, ay,-0.23321503, az,-6.63151
06:12.6,1.42163E+12,AAA, ax,8.196056, ay,-0.44816804, az,-3.4703834
06:12.6,1.42163E+12,AAA, ax,6.7825456, ay,2.1564157, az,-4.1713758
06:12.7,1.42163E+12,AAA, ax,9.626033, ay,2.0469933, az,-2.0893552
06:12.8,1.42163E+12,AAA, ax,8.796607, ay,0.76730436, az,-4.486021
06:12.8,1.42163E+12,AAA, ax,6.45353, ay,2.945874, az,-4.189937
06:12.8,1.42163E+12,AAA, ax,6.3363237, ay,3.6278558, az,-4.912185
06:12.8,1.42163E+12,AAA, ax,7.4756045, ay,0.8313711, az,-6.6026196
06:12.8,1.42163E+12,AAA, ax,7.5015006, ay,-1.0803035, az,-9.26169
06:12.8,1.42163E+12,AAA, ax,9.507628, ay,2.191892, az,-11.408226
06:12.8,1.42163E+12,AAA, ax,6.9877687, ay,4.741989, az,-7.8140507
06:12.8,1.42163E+12,AAA, ax,5.887108, ay,5.735024, az,-7.571854
06:12.8,1.42163E+12,AAA, ax,7.3283105, ay,3.8495448, az,-5.9288707
06:12.9,1.42163E+12,AAA, ax,8.275392, ay,-2.492467, az,-6.2406726
06:12.9,1.42163E+12,AAA, ax,7.4432716, ay,-0.47735733, az,-6.7403336
06:12.9,1.42163E+12,AAA, ax,6.541547, ay,3.2073803, az,-6.3683567
06:12.9,1.42163E+12,AAA, ax,7.576794, ay,5.209467, az,-6.617289
06:12.9,1.42163E+12,AAA, ax,8.759933, ay,3.7523968, az,-6.121221
06:13.0,1.42163E+12,AAA, ax,6.8290987, ay,13.588293, az,-7.2064643
06:13.0,1.42163E+12,AAA, ax,7.944579, ay,6.7988615, az,-6.553073
06:13.0,1.42163E+12,AAA, ax,4.0378532, ay,-6.2254043, az,-5.002148
06:13.1,1.42163E+12,AAA, ax,5.858517, ay,-4.7479763, az,-5.7119718
06:13.1,1.42163E+12,AAA, ax,6.4665527, ay,-2.5197103, az,-5.300178
06:13.1,1.42163E+12,AAA, ax,5.964946, ay,-1.6238233, az,-5.887856
06:13.1,1.42163E+12,AAA, ax,6.592441, ay,0.08861572, az,-6.253995
06:13.1,1.42163E+12,AAA, ax,6.0861936, ay,2.7464886, az,-6.234236
06:13.1,1.42163E+12,AAA, ax,6.0511665, ay,2.3059547, az,-5.9296193
06:13.1,1.42163E+12,AAA, ax,6.5042744, ay,1.2358301, az,-6.131699
06:13.2,1.42163E+12,AAA, ax,8.931626, ay,-0.5388794, az,-6.787336
06:13.2,1.42163E+12,AAA, ax,8.883127, ay,-0.122595064, az,-7.0427046
06:13.2,1.42163E+12,AAA, ax,7.964787, ay,0.14519806, az,-7.3735166
06:13.2,1.42163E+12,AAA, ax,8.153994, ay,-0.46164, az,-7.342681
06:13.2,1.42163E+12,AAA, ax,7.0572243, ay,2.9018655, az,-5.942792
06:13.3,1.42163E+12,AAA, ax,5.797594, ay,2.61117, az,-5.034032
06:13.3,1.42163E+12,AAA, ax,6.1734624, ay,2.1285737, az,-5.4112473
06:13.3,1.42163E+12,AAA, ax,6.7725163, ay,1.472937, az,-6.4921494
06:13.3,1.42163E+12,AAA, ax,7.172335, ay,1.2494518, az,-6.2318406
06:13.4,1.42163E+12,AAA, ax,7.0018396, ay,1.402733, az,-6.285729
06:13.4,1.42163E+12,AAA, ax,6.8407745, ay,1.5103592, az,-6.108198
06:13.4,1.42163E+12,AAA, ax,7.1793704, ay,1.4404546, az,-5.3042197
06:13.4,1.42163E+12,AAA, ax,7.682474, ay,1.8061441, az,-4.9240103
06:13.4,1.42163E+12,AAA, ax,7.843689, ay,1.888922, az,-5.4266653
06:13.4,1.42163E+12,AAA, ax,7.5284443, ay,2.8340566, az,-5.5088444
06:13.5,1.42163E+12,AAA, ax,6.970555, ay,1.9946022, az,-6.529272
06:13.5,1.42163E+12,AAA, ax,6.67462, ay,4.5599675, az,-6.4367647
06:13.5,1.42163E+12,AAA, ax,6.7481174, ay,5.8136106, az,-6.7868867
06:13.5,1.42163E+12,AAA, ax,6.5473847, ay,6.6232767, az,-6.758745
06:13.5,1.42163E+12,AAA, ax,5.5045033, ay,7.5360785, az,-6.863078
06:13.6,1.42163E+12,AAA, ax,5.6297927, ay,7.916737, az,-7.202123
06:13.6,1.42163E+12,AAA, ax,5.737569, ay,8.365055, az,-7.4600368
06:13.6,1.42163E+12,AAA, ax,6.5244823, ay,-2.658771, az,-5.3548145
