00:18.6,1.42163E+12,AAA, ax,-0.7560777, ay,6.4704447, az,7.486382,gx,0,gy,0,gz,0
00:18.7,1.42163E+12,AAA, ax,-0.8378078, ay,6.5247817, az,7.4874296,gx,0,gy,0,gz,0
00:18.7,1.42163E+12,AAA, ax,-0.9922865, ay,6.5369062, az,7.507039,gx,0,gy,0,gz,0
00:18.7,1.42163E+12,AAA, ax,-0.8725355, ay,6.456673, az,7.392527,gx,0,gy,0,gz,0
00:18.7,1.42163E+12,AAA, ax,-0.79709244, ay,6.4532304, az,7.4812927,gx,0,gy,0,gz,0
00:18.7,1.42163E+12,AAA, ax,-0.74410266, ay,6.593938, az,7.343579,gx,0,gy,0,gz,0
00:18.8,1.42163E+12,AAA, ax,-0.86729646, ay,6.4911017, az,7.446864,gx,0,gy,0,gz,0
00:18.8,1.42163E+12,AAA, ax,-0.97312635, ay,6.595734, az,7.5684114,gx,0,gy,0,gz,0
00:18.8,1.42163E+12,AAA, ax,-0.9906399, ay,6.474037, az,7.673942,gx,0,gy,0,gz,0
00:18.8,1.42163E+12,AAA, ax,-0.9716295, ay,6.6301627, az,7.732919,gx,0,gy,0,gz,0
00:18.8,1.42163E+12,AAA, ax,-0.95246935, ay,6.6603994, az,7.4884777,gx,0,gy,0,gz,0
00:18.9,1.42163E+12,AAA, ax,-0.7933502, ay,6.4990354, az,7.4775505,gx,0,gy,0,gz,0
00:18.9,1.42163E+12,AAA, ax,-0.87268525, ay,6.4897547, az,7.5612264,gx,0,gy,0,gz,0
00:18.9,1.42163E+12,AAA, ax,-0.90950865, ay,6.4315257, az,7.602391,gx,0,gy,0,gz,0
00:18.9,1.42163E+12,AAA, ax,-0.929567, ay,6.4208975, az,7.4556956,gx,0,gy,0,gz,0
00:18.9,1.42163E+12,AAA, ax,-0.8822653, ay,6.426137, az,7.4251595,gx,0,gy,0,gz,0
00:19.0,1.42163E+12,AAA, ax,-0.85756665, ay,6.680907, az,7.4534507,gx,0,gy,0,gz,0
00:19.0,1.42163E+12,AAA, ax,-0.87373304, ay,6.758745, az,7.4432716,gx,0,gy,0,gz,0
00:19.0,1.42163E+12,AAA, ax,-0.8864566, ay,6.724766, az,7.3756123,gx,0,gy,0,gz,0
00:19.0,1.42163E+12,AAA, ax,-0.9364526, ay,6.894363, az,7.1980815,gx,0,gy,0,gz,0
00:19.0,1.42163E+12,AAA, ax,-0.89394104, ay,6.543942, az,7.558233,gx,0,gy,0,gz,0
00:19.1,1.42163E+12,AAA, ax,-1.0356963, ay,6.339467, az,8.000263,gx,0,gy,0,gz,0
00:19.1,1.42163E+12,AAA, ax,-1.2930112, ay,6.6123495, az,8.129295,gx,0,gy,0,gz,0
00:19.1,1.42163E+12,AAA, ax,-1.0867401, ay,6.4656544, az,7.799082,gx,0,gy,0,gz,0
00:19.1,1.42163E+12,AAA, ax,-0.81819856, ay,6.4569726, az,7.5009017,gx,0,gy,0,gz,0
00:19.1,1.42163E+12,AAA, ax,-0.6218069, ay,6.258186, az,7.105873,gx,0,gy,0,gz,0
00:19.2,1.42163E+12,AAA, ax,-0.6500981, ay,6.595884, az,7.1956863,gx,0,gy,0,gz,0
00:19.2,1.42163E+12,AAA, ax,-0.7776329, ay,6.659202, az,7.4793468,gx,0,gy,0,gz,0
00:19.2,1.42163E+12,AAA, ax,-0.77718383, ay,6.396199, az,7.5863743,gx,0,gy,0,gz,0
00:19.2,1.42163E+12,AAA, ax,-0.816552, ay,6.5840583, az,7.4271054,gx,0,gy,0,gz,0
00:19.2,1.42163E+12,AAA, ax,-0.90561676, ay,6.7334476, az,7.492669,gx,0,gy,0,gz,0
00:19.3,1.42163E+12,AAA, ax,-0.87927157, ay,6.5873513, az,7.595655,gx,0,gy,0,gz,0
00:19.3,1.42163E+12,AAA, ax,-0.898282, ay,6.721772, az,7.6866655,gx,0,gy,0,gz,0
00:19.3,1.42163E+12,AAA, ax,-0.9812096, ay,6.827003, az,7.6264906,gx,0,gy,0,gz,0
00:19.3,1.42163E+12,AAA, ax,-0.91789126, ay,6.5916924, az,7.4419246,gx,0,gy,0,gz,0
00:19.3,1.42163E+12,AAA, ax,-0.8560698, ay,6.7192273, az,7.4332423,gx,0,gy,0,gz,0
00:19.4,1.42163E+12,AAA, ax,-0.90501803, ay,6.608308, az,7.562723,gx,0,gy,0,gz,0
00:19.4,1.42163E+12,AAA, ax,-0.9699829, ay,6.2881236, az,7.7016344,gx,0,gy,0,gz,0
00:19.4,1.42163E+12,AAA, ax,-0.9627979, ay,6.4505363, az,7.61242,gx,0,gy,0,gz,0
00:19.4,1.42163E+12,AAA, ax,-0.8515791, ay,6.6123495, az,7.5495505,gx,0,gy,0,gz,0
00:19.4,1.42163E+12,AAA, ax,-0.8387059, ay,6.707851, az,7.408993,gx,0,gy,0,gz,0
00:19.5,1.42163E+12,AAA, ax,-0.8000862, ay,6.7392855, az,7.340136,gx,0,gy,0,gz,0
00:19.5,1.42163E+12,AAA, ax,-0.9000783, ay,6.753955, az,7.422315,gx,0,gy,0,gz,0
00:19.5,1.42163E+12,AAA, ax,-0.9201366, ay,6.5190935, az,7.6919045,gx,0,gy,0,gz,0
00:19.5,1.42163E+12,AAA, ax,-0.78885955, ay,6.5638504, az,7.488777,gx,0,gy,0,gz,0
00:19.5,1.42163E+12,AAA, ax,-0.9131012, ay,6.5556173, az,7.544611,gx,0,gy,0,gz,0
00:19.6,1.42163E+12,AAA, ax,-1.0075548, ay,6.5437922, az,7.6872644,gx,0,gy,0,gz,0
00:19.6,1.42163E+12,AAA, ax,-0.82328796, ay,6.5921416, az,7.640262,gx,0,gy,0,gz,0
00:19.6,1.42163E+12,AAA, ax,-0.8770262, ay,6.5086155, az,7.5386233,gx,0,gy,0,gz,0
00:19.6,1.42163E+12,AAA, ax,-0.8358618, ay,6.5638504, az,7.524553,gx,0,gy,0,gz,0
00:19.6,1.42163E+12,AAA, ax,-0.8770262, ay,6.753506, az,7.548353,gx,0,gy,0,gz,0
00:19.7,1.42163E+12,AAA, ax,-0.95725936, ay,6.5749273, az,7.4173756,gx,0,gy,0,gz,0
00:19.7,1.42163E+12,AAA, ax,-0.8114626, ay,6.6753683, az,7.3860908,gx,0,gy,0,gz,0
00:19.7,1.42163E+12,AAA, ax,-0.8399034, ay,6.7403336, az,7.3575,gx,0,gy,0,gz,0
00:19.7,1.42163E+12,AAA, ax,-0.80846876, ay,6.6933312, az,7.5735006,gx,0,gy,0,gz,0
00:19.7,1.42163E+12,AAA, ax,-0.8991802, ay,6.581514, az,7.5714054,gx,0,gy,0,gz,0
00:19.8,1.42163E+12,AAA, ax,-0.7685019, ay,6.4199996, az,7.3696246,gx,0,gy,0,gz,0
00:19.8,1.42163E+12,AAA, ax,-0.9714798, ay,6.673572, az,7.4938664,gx,0,gy,0,gz,0
00:19.8,1.42163E+12,AAA, ax,-0.8190967, ay,6.560108, az,7.6251435,gx,0,gy,0,gz,0
00:19.8,1.42163E+12,AAA, ax,-0.7905061, ay,6.4665527, az,7.5612264,gx,0,gy,0,gz,0
00:19.8,1.42163E+12,AAA, ax,-0.8692424, ay,6.4189515, az,7.529043,gx,0,gy,0,gz,0
00:19.9,1.42163E+12,AAA, ax,-1.0090517, ay,6.6434846, az,7.574848,gx,0,gy,0,gz,0
00:19.9,1.42163E+12,AAA, ax,-0.83631086, ay,6.564749, az,7.410041,gx,0,gy,0,gz,0
00:19.9,1.42163E+12,AAA, ax,-0.9139993, ay,6.6581545, az,7.289092,gx,0,gy,0,gz,0
00:19.9,1.42163E+12,AAA, ax,-0.9764195, ay,6.6710277, az,7.4480615,gx,0,gy,0,gz,0
00:19.9,1.42163E+12,AAA, ax,-0.9699829, ay,6.7671275, az,7.4937167,gx,0,gy,0,gz,0
00:20.0,1.42163E+12,AAA, ax,-0.76191556, ay,6.617888, az,7.417675,gx,0,gy,0,gz,0
00:20.0,1.42163E+12,AAA, ax,-0.90531737, ay,6.840026, az,7.404053,gx,0,gy,0,gz,0
00:20.0,1.42163E+12,AAA, ax,-0.80592406, ay,6.6951275, az,7.3961196,gx,0,gy,0,gz,0
